c;k;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
9;12;;;;;319.0;656.0;1329.0;2674.0;5363.0;10740.0;21493.0;42998.0;86007.0;176119.0;360439.0;737271.0;1507319.0;3080183.0;6291447.0
9;13;;;;;;687.0;1392.0;2801.0;5618.0;11251.0;22516.0;45045.0;90102.0;180215.0;368631.0;753655.0;1540087.0;3145719.0;6422519.0
9;14;;;;;;;1455.0;2928.0;5873.0;11762.0;23539.0;47092.0;94197.0;188406.0;376823.0;770039.0;1572855.0;3211255.0;6553591.0
9;15;;;;;;;;3055.0;6128.0;12273.0;24562.0;49139.0;98292.0;196597.0;393206.0;786423.0;1605623.0;3276791.0;6684663.0
9;16;;;;;;;;;6383.0;12784.0;25585.0;51186.0;102387.0;204788.0;409589.0;819190.0;1638391.0;3342327.0;6815735.0
9;17;;;;;;;;;;13295.0;26608.0;53233.0;106482.0;212979.0;425972.0;851957.0;1703926.0;3407863.0;6946807.0
9;18;;;;;;;;;;;27631.0;55280.0;110577.0;221170.0;442355.0;884724.0;1769461.0;3538934.0;7077879.0
9;19;;;;;;;;;;;;57327.0;114672.0;229361.0;458738.0;917491.0;1834996.0;3670005.0;7340022.0
9;20;;;;;;;;;;;;;118767.0;237552.0;475121.0;950258.0;1900531.0;3801076.0;7602165.0
9;21;;;;;;;;;;;;;;245743.0;491504.0;983025.0;1966066.0;3932147.0;7864308.0
9;22;;;;;;;;;;;;;;;507887.0;1015792.0;2031601.0;4063218.0;8126451.0
9;23;;;;;;;;;;;;;;;;1048559.0;2097136.0;4194289.0;8388594.0
9;24;;;;;;;;;;;;;;;;;2162671.0;4325360.0;8650737.0
9;25;;;;;;;;;;;;;;;;;;4456431.0;8912880.0
9;26;;;;;;;;;;;;;;;;;;;9175023.0
10;0;;0.0;11.0;34.0;82.0;182.0;390.0;822.0;1718.0;3574.0;7414.0;15350.0;31734.0;65526.0;135158.0;278518.0;573430.0;1179638.0;2424822.0
10;1;;0.0;12.0;36.0;86.0;190.0;406.0;854.0;1782.0;3702.0;7670.0;15862.0;32758.0;67574.0;139254.0;286710.0;589814.0;1212406.0;2490358.0
10;2;;0.0;13.0;38.0;90.0;198.0;422.0;886.0;1846.0;3830.0;7926.0;16374.0;33782.0;69622.0;143350.0;294902.0;606198.0;1245174.0;2555894.0
10;3;;0.0;14.0;41.0;94.0;206.0;438.0;918.0;1910.0;3958.0;8182.0;16886.0;34806.0;71670.0;147446.0;303094.0;622582.0;1277942.0;2621430.0
10;4;;0.0;15.0;44.0;101.0;214.0;454.0;950.0;1974.0;4086.0;8438.0;17398.0;35830.0;73718.0;151542.0;311286.0;638966.0;1310710.0;2686966.0
10;5;;0.0;16.0;47.0;108.0;229.0;470.0;982.0;2038.0;4214.0;8694.0;17910.0;36854.0;75766.0;155638.0;319478.0;655350.0;1343478.0;2752502.0
10;6;;0.0;17.0;50.0;115.0;244.0;501.0;1014.0;2102.0;4342.0;8950.0;18422.0;37878.0;77814.0;159734.0;327670.0;671734.0;1376246.0;2818038.0
10;7;;0.0;18.0;53.0;122.0;259.0;532.0;1077.0;2166.0;4470.0;9206.0;18934.0;38902.0;79862.0;163830.0;335862.0;688118.0;1409014.0;2883574.0
10;8;;0.0;19.0;56.0;129.0;274.0;563.0;1140.0;2293.0;4598.0;9462.0;19446.0;39926.0;81910.0;167926.0;344054.0;704502.0;1441782.0;2949110.0
10;9;;0.0;20.0;59.0;136.0;289.0;594.0;1203.0;2420.0;4853.0;9718.0;19958.0;40950.0;83958.0;172022.0;352246.0;720886.0;1474550.0;3014646.0
10;10;;;21.0;62.0;143.0;304.0;625.0;1266.0;2547.0;5108.0;10229.0;20470.0;41974.0;86006.0;176118.0;360438.0;737270.0;1507318.0;3080182.0
10;11;;;;65.0;150.0;319.0;656.0;1329.0;2674.0;5363.0;10740.0;21493.0;42998.0;88054.0;180214.0;368630.0;753654.0;1540086.0;3145718.0
10;12;;;;;157.0;334.0;687.0;1392.0;2801.0;5618.0;11251.0;22516.0;45045.0;90102.0;184310.0;376822.0;770038.0;1572854.0;3211254.0
10;13;;;;;;349.0;718.0;1455.0;2928.0;5873.0;11762.0;23539.0;47092.0;94197.0;188406.0;385014.0;786422.0;1605622.0;3276790.0
10;14;;;;;;;749.0;1518.0;3055.0;6128.0;12273.0;24562.0;49139.0;98292.0;196597.0;393206.0;802806.0;1638390.0;3342326.0
10;15;;;;;;;;1581.0;3182.0;6383.0;12784.0;25585.0;51186.0;102387.0;204788.0;409589.0;819190.0;1671158.0;3407862.0
10;16;;;;;;;;;3309.0;6638.0;13295.0;26608.0;53233.0;106482.0;212979.0;425972.0;851957.0;1703926.0;3473398.0
10;17;;;;;;;;;;6893.0;13806.0;27631.0;55280.0;110577.0;221170.0;442355.0;884724.0;1769461.0;3538934.0
10;18;;;;;;;;;;;14317.0;28654.0;57327.0;114672.0;229361.0;458738.0;917491.0;1834996.0;3670005.0
10;19;;;;;;;;;;;;29677.0;59374.0;118767.0;237552.0;475121.0;950258.0;1900531.0;3801076.0
10;20;;;;;;;;;;;;;61421.0;122862.0;245743.0;491504.0;983025.0;1966066.0;3932147.0
10;21;;;;;;;;;;;;;;126957.0;253934.0;507887.0;1015792.0;2031601.0;4063218.0
10;22;;;;;;;;;;;;;;;262125.0;524270.0;1048559.0;2097136.0;4194289.0
10;23;;;;;;;;;;;;;;;;540653.0;1081326.0;2162671.0;4325360.0
10;24;;;;;;;;;;;;;;;;;1114093.0;2228206.0;4456431.0
10;25;;;;;;;;;;;;;;;;;;2293741.0;4587502.0
10;26;;;;;;;;;;;;;;;;;;;4718573.0
11;0;;;0.0;12.0;37.0;89.0;197.0;421.0;885.0;1845.0;3829.0;7925.0;16373.0;33781.0;69621.0;143349.0;294901.0;606197.0;1245173.0
11;1;;;0.0;13.0;39.0;93.0;205.0;437.0;917.0;1909.0;3957.0;8181.0;16885.0;34805.0;71669.0;147445.0;303093.0;622581.0;1277941.0
11;2;;;0.0;14.0;41.0;97.0;213.0;453.0;949.0;1973.0;4085.0;8437.0;17397.0;35829.0;73717.0;151541.0;311285.0;638965.0;1310709.0
11;3;;;0.0;15.0;44.0;101.0;221.0;469.0;981.0;2037.0;4213.0;8693.0;17909.0;36853.0;75765.0;155637.0;319477.0;655349.0;1343477.0
11;4;;;0.0;16.0;47.0;108.0;229.0;485.0;1013.0;2101.0;4341.0;8949.0;18421.0;37877.0;77813.0;159733.0;327669.0;671733.0;1376245.0
11;5;;;0.0;17.0;50.0;115.0;244.0;501.0;1045.0;2165.0;4469.0;9205.0;18933.0;38901.0;79861.0;163829.0;335861.0;688117.0;1409013.0
11;6;;;0.0;18.0;53.0;122.0;259.0;532.0;1077.0;2229.0;4597.0;9461.0;19445.0;39925.0;81909.0;167925.0;344053.0;704501.0;1441781.0
11;7;;;0.0;19.0;56.0;129.0;274.0;563.0;1140.0;2293.0;4725.0;9717.0;19957.0;40949.0;83957.0;172021.0;352245.0;720885.0;1474549.0
11;8;;;0.0;20.0;59.0;136.0;289.0;594.0;1203.0;2420.0;4853.0;9973.0;20469.0;41973.0;86005.0;176117.0;360437.0;737269.0;1507317.0
